,tweet_id,text,likes,retweeted,airline,string_text,subjectivity,polarity,sentiment,reason
713,1336365232286031876,"['dont', 'keep', 'silent', 'sexual', 'genderbased', 'violence', 'qatarairways', 'harassed', 'woman', 'boycottqatarairways', 'orangetheworld']",0,False,Qatar airways,dont keep silent sexual genderbased violence qatarairways harassed woman boycottqatarairways orangetheworld,0.4666666666666667,0.25,Positive,['sexual']
718,1336324570127613954,"['qatar', 'airway', 'announces', 'flight', 'seattle', 'frequent', 'flyer', 'agreement', 'alaska', 'airline']",0,False,Qatar airways,qatar airway announces flight seattle frequent flyer agreement alaska airline,0.3,0.1,Positive,['frequent']
719,1336324398236594179,"['qatar', 'airway', 'announces', 'flight', 'seattle', 'frequent', 'flyer', 'agreement', 'alaska', 'airline']",2,False,Qatar airways,qatar airway announces flight seattle frequent flyer agreement alaska airline,0.3,0.1,Positive,['frequent']
720,1336320880922615814,"['qatarairways', 'pleased', 'announce', 'frequent', 'flyer', 'partnership', 'begin', 'december']",79,False,Qatar airways,qatarairways pleased announce frequent flyer partnership begin december,0.65,0.3,Positive,"['pleased', 'frequent']"
725,1336272918553251841,"['shameful', 'stoop', 'kind', 'compassionate', 'employee', 'want', 'airline']",0,False,Qatar airways,shameful stoop kind compassionate employee want airline,0.9,0.6,Positive,['kind']
726,1336271445152980994,"['help', 'tagging', 'qatar', 'airway', 'blocked', 'least', 'could']",0,False,Qatar airways,help tagging qatar airway blocked least could,0.4,-0.3,Negative,['least']
728,1336269547557453825,"['think', 'necessary', 'travel', 'time', 'covid', 'could', 'worse', 'despite', 'calling']",4,False,Qatar airways,think necessary travel time covid could worse despite calling,0.8,-0.2,Negative,['worse']
729,1336266039043084291,"['qatar', 'must', 'something', 'take', 'action', 'regarding', 'incident', 'happened', 'qatarairways', 'every', 'woman', 'deserves']",0,False,Qatar airways,qatar must something take action regarding incident happened qatarairways every woman deserves,0.1,0.1,Positive,['action']
730,1336252534390992898,"['airbus', 'comfortable', 'sustainable', 'aircraft', 'could', 'travel', 'qatarairways']",0,False,Qatar airways,airbus comfortable sustainable aircraft could travel qatarairways,0.8,0.4,Positive,['comfortable']
732,1336229287150555137,"['discoverqatar', 'announces', 'launch', 'first', 'expedition', 'cruise', 'ship', 'series', 'qatarairways', 'qatar', 'qatarnews']",0,False,Qatar airways,discoverqatar announces launch first expedition cruise ship series qatarairways qatar qatarnews,0.3333333333333333,0.25,Positive,['first']
734,1336168590651793409,"['dont', 'qatarairways', 'dont', 'travel', 'qatar', 'victim', 'need', 'justice']",0,False,Qatar airways,dont qatarairways dont travel qatar victim need justice,0.05,-0.07500000000000001,Negative,['victim']
736,1336140622227390466,"['challenging', 'year', 'aviation', 'airbus', 'family', 'grew', 'angeles', 'avgeek']",1,False,Qatar airways,challenging year aviation airbus family grew angeles avgeek,1.0,0.5,Positive,['challenging']
737,1336137103877562369,"['letting', 'senior', 'pilot', 'really', 'idea', 'know', 'made', 'decision', 'layoff', 'senior', 'commander']",0,False,Qatar airways,letting senior pilot really idea know made decision layoff senior commander,0.2,0.2,Positive,['really']
739,1336063686675468288,"['delighted', 'eligible', 'passenger', 'bangkok', 'soon', 'phuket', 'december', 'offering', 'frequency']",0,False,Qatar airways,delighted eligible passenger bangkok soon phuket december offering frequency,0.7,0.7,Positive,['delighted']
743,1335969595119824899,"['explore', 'charming', 'island', 'located', 'indian', 'ocean', 'east', 'africa', 'seychelles', 'best', 'tranquil', 'retrea']",0,False,Qatar airways,explore charming island located indian ocean east africa seychelles best tranquil retrea,0.65,0.85,Positive,"['charming', 'best']"
746,1335947174048198656,"['qatarairways', 'flying', 'three', 'time', 'weekly', 'dynamic', 'energetic', 'bucharest', 'book']",99,False,Qatar airways,qatarairways flying three time weekly dynamic energetic bucharest book,0.3333333333333333,0.25,Positive,['energetic']
748,1335934032954019840,"['travelling', 'west', 'coast', 'daily', 'flight', 'connect', 'seamlessly']",0,False,Qatar airways,travelling west coast daily flight connect seamlessly,0.05,0.05,Positive,['seamlessly']
750,1335916974107291648,"['glamorous', 'city', 'europe', 'famous', 'football', 'team', 'museum', 'architecture', 'book']",86,False,Qatar airways,glamorous city europe famous football team museum architecture book,1.0,0.5,Positive,['famous']
751,1335914608821985280,"['horrible', 'terrifying', 'experience', 'qatarairways', 'urge', 'everyone', 'careful', 'airline']",0,False,Qatar airways,horrible terrifying experience qatarairways urge everyone careful airline,1.0,-0.7000000000000001,Negative,"['horrible', 'terrifying', 'careful']"
754,1335887462971834370,"['enjoy', 'convenience', 'flight', 'doha', 'winter', 'qatar', 'airway', 'operating', 'weekly', 'flight', 'doha']",0,False,Qatar airways,enjoy convenience flight doha winter qatar airway operating weekly flight doha,0.5,0.4,Positive,['enjoy']
756,1335869555399245825,"['qatarairways', 'must', 'accountable', 'female', 'passenger', 'saying', 'sorry', 'enough', 'forci']",0,False,Qatar airways,qatarairways must accountable female passenger saying sorry enough forci,0.5555555555555556,-0.16666666666666666,Negative,['sorry']
757,1335867560940634112,"['qatar', 'must', 'something', 'take', 'action', 'regarding', 'disgusting', 'incident', 'happened', 'qatarairways', 'woman', 'shou']",0,False,Qatar airways,qatar must something take action regarding disgusting incident happened qatarairways woman shou,0.55,-0.45,Negative,"['action', 'disgusting']"
758,1335849819366166529,"['wishing', 'happy', 'international', 'civil', 'aviation', 'something', 'connects', 'world', 'brings']",0,False,Qatar airways,wishing happy international civil aviation something connects world brings,0.5,0.4,Positive,['happy']
759,1335841845532741632,"['qatarairways', 'recent', 'issue', 'alarming', 'passenger', 'rece']",0,False,Qatar airways,qatarairways recent issue alarming passenger rece,0.425,-0.05,Negative,['alarming']
760,1335829996892430338,"['hotel', 'doha', 'siima', 'warm', 'welcome', 'truly', 'overwhelmed', 'gesture', 'thank', 'making', 'feel']",0,False,Qatar airways,hotel doha siima warm welcome truly overwhelmed gesture thank making feel,0.75,0.7,Positive,"['warm', 'welcome']"
762,1335822974591643649,"['year', 'rediscover', 'world', 'year', 'pursue', 'love', 'traveling']",0,False,Qatar airways,year rediscover world year pursue love traveling,0.6,0.5,Positive,['love']
763,1335822844425625601,"['wishing', 'happy', 'international', 'civil', 'aviation', 'something', 'connects', 'world', 'brings']",1,False,Qatar airways,wishing happy international civil aviation something connects world brings,0.5,0.4,Positive,['happy']
764,1335821822466519041,"['yash', 'winner', 'pantaloon', 'best', 'actor', 'leading', 'role', 'kannada', 'kgfchapter', 'best', 'wish', 'hero']",0,False,Qatar airways,yash winner pantaloon best actor leading role kannada kgfchapter best wish hero,0.3,1.0,Positive,"['best', 'best']"
765,1335811740739760138,"['wishing', 'happy', 'international', 'civil', 'aviation', 'something', 'connects', 'world', 'brings']",0,False,Qatar airways,wishing happy international civil aviation something connects world brings,0.5,0.4,Positive,['happy']
767,1335806531174952961,"['dont', 'qatarairways', 'victim', 'need', 'justice']",1,False,Qatar airways,dont qatarairways victim need justice,0.05,-0.07500000000000001,Negative,['victim']
769,1335805758298939394,"['woman', 'forward', 'story', 'already', 'speaks', 'terrifying', 'harassment', 'terrorair']",0,False,Qatar airways,woman forward story already speaks terrifying harassment terrorair,1.0,-1.0,Negative,['terrifying']
772,1335796739320766464,"['qatarairways', 'horrible', 'customer', 'service']",1,False,Qatar airways,qatarairways horrible customer service,1.0,-1.0,Negative,['horrible']
775,1335775183588782080,"['sure', 'last', 'time', 'booked', 'flight', 'qatarairways', 'never', 'mess']",0,False,Qatar airways,sure last time booked flight qatarairways never mess,0.3768518518518518,0.19583333333333333,Positive,"['sure', 'mess']"
776,1335764335277248514,"['best', 'arlines', 'experience', 'never', 'better', 'service', 'othe']",0,False,Qatar airways,best arlines experience never better service othe,0.4,0.375,Positive,"['best', 'better']"
777,1335749113615245313,"['exclusive', 'picture', 'registered', 'abeb', 'special', 'liverythis']",0,False,Qatar airways,exclusive picture registered abeb special liverythis,0.5714285714285714,0.35714285714285715,Positive,['special']
790,1335607430319800323,"['board', 'special', 'flight', 'bombonera', 'home', 'vamosboca', 'qatarairways']",91,False,Qatar airways,board special flight bombonera home vamosboca qatarairways,0.5714285714285714,0.35714285714285715,Positive,['special']
792,1335594269319565315,"['travel', 'shoppertunity', 'seldom', 'better', 'time', 'away', 'qatarairways', 'safehaven']",0,False,Qatar airways,travel shoppertunity seldom better time away qatarairways safehaven,0.5,0.5,Positive,['better']
793,1335584780923113475,"['travelling', 'west', 'coast', 'daily', 'flight', 'connect', 'seamlessly']",147,False,Qatar airways,travelling west coast daily flight connect seamlessly,0.05,0.05,Positive,['seamlessly']
794,1335579930063585282,"['obvious', 'qatar', 'quite', 'misogynistic', 'country', 'think', 'woman', 'fourth', 'class', 'personage', 'thin']",0,False,Qatar airways,obvious qatar quite misogynistic country think woman fourth class personage thin,0.45,-0.13333333333333333,Negative,['thin']
795,1335579927718981635,"['order', 'locate', 'mother', 'abandoned', 'child', 'discovered', 'dohaairport', 'australian', 'woman', 'experienced']",3,False,Qatar airways,order locate mother abandoned child discovered dohaairport australian woman experienced,0.45,0.4,Positive,['experienced']
797,1335574183007272968,"['obvious', 'qatar', 'quite', 'misogynistic', 'country', 'think', 'woman', 'fourth', 'class', 'personage', 'thin']",1,False,Qatar airways,obvious qatar quite misogynistic country think woman fourth class personage thin,0.45,-0.13333333333333333,Negative,['thin']
798,1335566875632283648,"['enjoying', 'full', 'clip', 'qrjuggle', 'qatarairways', 'chukwuebukafreestyler']",0,False,Qatar airways,enjoying full clip qrjuggle qatarairways chukwuebukafreestyler,0.575,0.425,Positive,"['enjoying', 'full']"
799,1335566613060464640,"['full', 'clip', 'qrjuggle', 'qatarairways', 'chinonsoeche', 'amazingkideche', 'eche', 'chukwueb']",0,False,Qatar airways,full clip qrjuggle qatarairways chinonsoeche amazingkideche eche chukwueb,0.55,0.35,Positive,['full']
801,1335539485644230657,"['terrible', 'track', 'record', 'catching', 'flight', 'hopefully', 'youll', 'time', 'holiday']",78,False,Qatar airways,terrible track record catching flight hopefully youll time holiday,0.95,-0.2,Negative,"['terrible', 'catching']"
803,1335496704532115456,"['horrible', 'support', 'slow', 'answer', 'rude', 'apologetic', 'never', 'going']",0,False,Qatar airways,horrible support slow answer rude apologetic never going,0.6666666666666666,-0.5333333333333333,Negative,"['horrible', 'slow', 'rude']"
805,1335486077164015616,"['stunning', 'fifa', 'livery', 'blasting', 'iswingsspotter']",0,False,Qatar airways,stunning fifa livery blasting iswingsspotter,1.0,0.5,Positive,['stunning']
806,1335481990737502210,"['stunning', 'fifa', 'livery', 'blasting', 'iswingsspotter']",11,False,Qatar airways,stunning fifa livery blasting iswingsspotter,1.0,0.5,Positive,['stunning']
807,1335431466428190723,"['book', 'flight', 'francisco', 'newly', 'added', 'route', 'dhaka']",1,False,Qatar airways,book flight francisco newly added route dhaka,0.4545454545454545,0.13636363636363635,Positive,['newly']
808,1335373830404124672,"['travel', 'shoppertunity', 'seldom', 'better', 'time', 'away', 'qatarairways', 'safeha']",0,False,Qatar airways,travel shoppertunity seldom better time away qatarairways safeha,0.5,0.5,Positive,['better']
809,1335345396227379200,"['extremely', 'disappointed', 'treatment', 'loyal', 'customer', 'charging', 'customer', 'noshow', 'promis']",0,False,Qatar airways,extremely disappointed treatment loyal customer charging customer noshow promis,0.7916666666666667,-0.20833333333333331,Negative,"['extremely', 'disappointed', 'loyal']"
810,1335333134678831120,"['least', 'shield', 'removed', 'board', 'travel', 'qatarairways']",4,False,Qatar airways,least shield removed board travel qatarairways,0.4,-0.3,Negative,['least']
811,1335292111093108739,"['xlovers', 'first', 'qatar', 'airway', 'everett', 'factory', 'abka', 'qatarairways', 'source', 'http']",0,False,Qatar airways,xlovers first qatar airway everett factory abka qatarairways source http,0.3333333333333333,0.25,Positive,['first']
814,1335221464488964096,"['game', 'football', 'yearstogo', 'qatarairways', 'qatar']",0,False,Qatar airways,game football yearstogo qatarairways qatar,0.4,-0.4,Negative,['game']
815,1335209886368616448,"['disappointed', 'flight', 'ticket', 'medical', 'worker', 'offered', 'qatarairways', 'nice', 'compensation', 'hard', 'work']",1,False,Qatar airways,disappointed flight ticket medical worker offered qatarairways nice compensation hard work,0.5729166666666666,-0.11041666666666668,Negative,"['disappointed', 'nice', 'hard']"
816,1335207296381685761,"['sustainable', 'nimble', 'agile', 'responsiveness', 'market', 'clearly', 'demonstrated', 'thing', 'airbus']",456,False,Qatar airways,sustainable nimble agile responsiveness market clearly demonstrated thing airbus,0.5666666666666667,0.3,Positive,"['agile', 'clearly']"
817,1335192200343216128,"['explore', 'charming', 'island', 'located', 'indian', 'ocean', 'east', 'africa', 'seychelles', 'best', 'tranquil', 'retrea']",99,False,Qatar airways,explore charming island located indian ocean east africa seychelles best tranquil retrea,0.65,0.85,Positive,"['charming', 'best']"
818,1335182054179307520,"['qatarairways', 'little', 'thing', 'costly', 'sure', 'losing', 'traveler', 'support', 'little', 'thing']",0,False,Qatar airways,qatarairways little thing costly sure losing traveler support little thing,0.6296296296296297,0.04166666666666666,Positive,"['little', 'sure', 'little']"
822,1335146244449075202,"['dont', 'qatarairways', 'never', 'know', 'next', 'victim', 'justice', 'female', 'passenger']",0,False,Qatar airways,dont qatarairways never know next victim justice female passenger,0.07222222222222223,-0.025000000000000005,Negative,['victim']
